estado,jogada
001212200221200011210001120000011000002000,2
001212200221200011210001120000211000002000,2
001212200221200011210001120000211000012000,2
001212200221200011210001122000211000012000,5
011212200221200011210001122000211000012000,1
011212202221200011210001122000211000012000,1
011212202221200111210001122000211000012000,1
011212202221200111210001122000211000012200,4
011212202221200111210001122000211100012200,5
011212202221200111210001122000211100012220,5
011212202221200111210011122000211100012220,1
011212202221200111210011122002211100012220,1
011212202221200111210011122002211100112220,1
011212202221220111210011122002211100112220,6
011212202221220111211011122002211100112220,6
211212202221220111211011122002211100112220,0
211212212221220111211011122002211100112220,0
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000001000000000000000000000000000000,4
000210000021000000000000000000000000000000,3
000210000021000000100000000000000000000000,4
000210000021000000100000020000000000000000,4
001210000021000000100000020000000000000000,2
001210000021000002100000020000000000000000,3
001210000021000002100000120000000000000000,3
001210000221000002100000120000000000000000,2
011210000221000002100000120000000000000000,1
011210002221000002100000120000000000000000,1
011210102221000002100000120000000000000000,6
011210102221000202100000120000000000000000,1
011210102221000202100010120000000000000000,1
011210102221000222100010120000000000000000,2
011210102221000222100010120001000000000000,1
011210102221000222100010120001000000200000,1
011210102221000222100010120001010000200000,3
011210102221000222100010120001012000200000,4
011210102221000222100010120001012000200100,4
011210102221020222100010120001012000200100,6
011210102221020222101010120001012000200100,6
011210102221020222101010120201012000200100,6
011210102221020222101011120201012000200100,2
011210102221020222101011120201212000200100,2
011210102221020222101011120201212010200100,6
011210102221020222101011120201212010220100,2
011210102221020222101011120201212010220101,6
011212102221020222101011120201212010220101,5
011212102221120222101011120201212010220101,5
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
010120000000000000000000000000000000000000,1
010120000020000000000000000000000000000000,3
110120000020000000000000000000000000000000,0
112120000020000000000000000000000000000000,2
112120001020000000000000000000000000000000,1
112120001022000000000000000000000000000000,4
112120001022000100000000000000000000000000,1
112120001022000100000020000000000000000000,1
112120001022000101000020000000000000000000,3
112120021022000101000020000000000000000000,0
112120021022001101000020000000000000000000,0
112120021022001101200020000000000000000000,4
112120021022001101200020010000000000000000,4
112120021222001101200020010000000000000000,2
112120021222001111200020010000000000000000,2
000100000000000000000000000000000000000000,3
020100000000000000000000000000000000000000,1
020100000010000000000000000000000000000000,3
020100002010000000000000000000000000000000,1
020100002010000001000000000000000000000000,3
020100002010000001000000200000000000000000,3
020100002010000101000000200000000000000000,1
020100002010000101000020200000000000000000,1
020101002010000101000020200000000000000000,5
020121002010000101000020200000000000000000,4
020121002010100101000020200000000000000000,5
020121002012100101000020200000000000000000,4
020121002012100101100020200000000000000000,4
020121002012100101120020200000000000000000,5
020121002012100101120020201000000000000000,5
022121002012100101120020201000000000000000,2
022121002012100101120020201000010000000000,3
222121002012100101120020201000010000000000,0
222121002012100101120020211000010000000000,4
222121002012100101120020211000010200000000,5
222121002012100101120020211000011200000000,4
222121002012100101120020211000011200000200,4
222121012012100101120020211000011200000200,0
222121212012100101120020211000011200000200,6
222121212012100101120020211000011200001200,3
222121212012120101120020211000011200001200,6
222121212012120101121020211000011200001200,6
010000000000000000000000000000000000000000,1
010200000000000000000000000000000000000000,3
010200000010000000000000000000000000000000,3
010220000010000000000000000000000000000000,4
010221000010000000000000000000000000000000,5
010221000010200000000000000000000000000000,5
010221000010200001000000000000000000000000,3
010221000010200001020000000000000000000000,5
010221000010200001020000100000000000000000,3
010221000010200001020000100000020000000000,3
010221000010200001020000101000020000000000,5
010221000012200001020000101000020000000000,4
010221000012200001120000101000020000000000,4
012221000012200001120000101000020000000000,2
012221000012200001120000111000020000000000,4
012221000212200001120000111000020000000000,2
012221000212200011120000111000020000000000,2
012221000212200011120002111000020000000000,2
012221000212200011120002111000021000000000,4
012221002212200011120002111000021000000000,1
012221002212200111120002111000021000000000,1
100000000000000000000000000000000000000000,0
100002000000000000000000000000000000000000,5
101002000000000000000000000000000000000000,2
121002000000000000000000000000000000000000,1
121012000000000000000000000000000000000000,4
121012000200000000000000000000000000000000,2
121012000200000010000000000000000000000000,2
121012000202000010000000000000000000000000,4
121012100202000010000000000000000000000000,6
121012100202000010000002000000000000000000,2
121012101202000010000002000000000000000000,1
121012101202200010000002000000000000000000,5
121012111202200010000002000000000000000000,0
121012111202202010000002000000000000000000,0
121012111202202010000102000000000000000000,0
121012111202202010020102000000000000000000,5
121012111202202010020102001000000000000000,5
121012111202202010220102001000000000000000,4
121012111202212010220102001000000000000000,6
121012111202212210220102001000000000000000,1
121012111202212210220112001000000000000000,1
121012111202212210220112001000000200000000,5
121012111202212210220112001000100200000000,2
121012111202212210222112001000100200000000,6
121012111202212210222112001100100200000000,6
121012111202212210222112001100100200020000,2
121012111202212210222112011100100200020000,4
121012111202212210222112011100100220020000,6
121012111202212210222112011110100220020000,0
121012111202212210222112011110102220020000,4
121012111202212210222112011110102220020010,5
121012111202212210222112011110102222020010,0
121012111202212210222112011111102222020010,1
121012111202212210222112011111102222220010,1
121112111202212210222112011111102222220010,3
121112111222212210222112011111102222220010,3
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
001200000210000000000000000000000000000000,2
001200000210000010000000000000000000000000,2
001202000210000010000000000000000000000000,5
001202000210000011000000000000000000000000,3
